,Y,T,X
0,3.431337862741781,1.0,1.8044235385892025
1,2.108058947342076,1.0,0.29296958251930083
2,2.1460446480934037,1.0,1.792023269360378
3,0.8571806434175853,0.0,-0.4370644156515733
4,-2.1329838789990254,0.0,0.10177577296931657
5,0.7924799014473488,0.0,1.3083468266441474
6,0.5322165487497593,0.0,1.3876018114085524
7,-0.5847861863040117,0.0,-1.7353911473330734
8,-0.6676865123633055,0.0,0.28837742022732415
9,1.9945591147676205,1.0,0.8609145667236364
10,1.5684912037309282,0.0,0.5273691328244136
11,5.303008788726342,1.0,0.8256971162522528
12,0.7847275937481785,0.0,0.47709229741768444
13,-1.8403115879765917,0.0,-1.4297626622362145
14,3.0851990922077968,1.0,1.6077065249765083
15,3.145293616946767,1.0,0.371719607254433
16,4.722485238930302,1.0,1.62345728183765
17,4.7541170784357085,1.0,1.0404826349966692
18,5.239058491897146,1.0,2.4410820871966044
19,2.9972088476453718,0.0,1.6635363107373078
20,3.345548157285193,1.0,0.5380622850740859
21,5.436429935903485,1.0,4.665227148479317
22,3.8220014131242355,1.0,1.5914386192719197
23,4.370681971618893,1.0,1.5272453529764514
24,2.9994830816532354,1.0,0.8886529394313253
25,-1.7851600412767232,0.0,-1.4246555886796946
26,0.49080182530344585,0.0,-0.6248721853412322
27,1.9563265399189054,0.0,-0.1099953959208559
28,4.088334509583039,1.0,2.152959427991925
29,0.8723695732317217,0.0,-0.9833626436429376
30,-0.6924784557153791,0.0,-1.0945571896156956
31,-0.19130083583133073,0.0,-0.24134874955198468
32,0.2690024063164363,0.0,-0.5951138391567017
33,1.9319585776546422,1.0,0.21718810521769383
34,-2.0071295412580734,0.0,0.08822993442548502
35,0.21168155385211157,0.0,-0.602759369823714
36,-1.5530366993140035,0.0,1.1255554529825982
37,0.2290912296137269,0.0,0.9270532988002531
38,-0.5710907276542103,0.0,-2.2691569946862655
39,2.2071730130403466,1.0,0.8518293622668256
40,1.98792005654943,1.0,1.0359745973239436
41,3.6850082097678203,1.0,2.4165805903649096
42,-0.16229478126625652,0.0,-0.6268539047283007
43,-0.7777256020610426,0.0,-0.2749398078895973
44,3.0844923143622873,0.0,1.14745743851399
45,4.805498168908142,1.0,2.3599689740750684
46,1.7887796903711906,0.0,0.702184505359777
47,-1.1216398914960766,0.0,-1.28390481061431
48,1.4098289005529592,0.0,1.5223077678776793
49,0.7157435900133606,1.0,1.0200366823508664
50,0.288237024074914,0.0,-0.37614736761593637
51,-0.5124557871153615,0.0,0.46034921066168377
52,3.048169210287331,1.0,2.6554214607377737
53,3.1128821836181335,1.0,1.4415068878754467
54,2.525093000417109,1.0,1.162333329402761
55,2.492575436802335,1.0,2.0315330299051433
56,4.89834741570233,1.0,3.499369468755593
57,1.6262101303937573,1.0,0.2603975569412379
58,1.388228128732767,0.0,0.11182257854217889
59,3.9312065576595425,1.0,3.739432033111461
60,-0.8507283802730663,0.0,0.40359841542535574
61,1.3562841965929229,1.0,-0.6848343873195797
62,1.9547076057163382,0.0,1.2774520318648948
63,1.9984387127850063,1.0,0.7544117361934239
64,1.529960763009245,1.0,-0.07031803892548338
65,0.6918014299136312,1.0,1.8355011681954534
66,0.07877610810282878,0.0,-0.2984356710923274
67,0.5285886971362499,0.0,-0.4022899215971822
68,-0.27371065151491575,0.0,-0.5366404268123247
69,0.29567744931514905,0.0,0.8231244016664833
70,-0.5601383847942685,0.0,0.025191903274544
71,0.8190641748612072,0.0,1.5175361283542563
72,1.6062076318505005,1.0,1.5696111506737347
73,-0.09439667815032904,0.0,-0.4806321621688906
74,-0.6834078076185014,0.0,1.0423327430213356
75,-0.17612142150178656,0.0,1.098875986566869
76,0.029115598236116202,0.0,-2.132910373907718
77,5.372115056066107,1.0,1.9592043314019563
78,-0.8560055942570827,0.0,-0.2851808701227014
79,-0.1366252061263883,0.0,0.4804114112715212
80,2.073856800017101,0.0,0.46800068820276425
81,6.179388946610927,1.0,3.909001947365918
82,0.4939110969475401,0.0,2.019086116729861
83,4.453335285411117,1.0,1.9474034182399547
84,3.519767351255198,1.0,0.6102914132522811
85,1.9464524246079433,1.0,0.3865751754232043
86,3.5398848030813026,1.0,1.023103135655468
87,5.149988695261483,1.0,1.707047501976287
88,-0.8378752319243037,0.0,-0.2667781642372559
89,3.2096434328231975,1.0,0.3439379780021421
90,4.351759650284151,1.0,2.759314856889102
91,0.3674029043749123,1.0,0.10731113537168646
92,0.5247056764648507,0.0,0.7580424981657605
93,1.2598950151143273,1.0,0.0005600305320059284
94,1.4755960932695205,0.0,0.1763704781550424
95,-1.2580001312191285,0.0,-0.8757308415987771
96,-0.07281688956346495,0.0,0.11760845626656423
97,2.10063191229159,1.0,0.241831664418654
98,-1.7491002568148803,0.0,-1.8811146489414055
99,0.7699479825743452,1.0,1.3823427274870421
100,0.5083132885572215,0.0,-0.5484922802752095
101,0.10701651711894235,0.0,-0.0526349697724523
102,3.4969706900785225,0.0,3.1733905239619795
103,4.704955307254563,1.0,4.534203517597432
104,1.5964852252161796,0.0,1.6033719963489919
105,4.217422580571641,1.0,2.2128962309550166
106,0.0864503644818495,0.0,1.8445232062556762
107,-1.0864326281031569,0.0,-0.3361436284769567
108,4.088249871440025,1.0,1.698750488804228
109,0.182713279759252,0.0,-1.0778260770671824
110,4.197440493659587,1.0,1.776934059943034
111,-2.1445360705501937,0.0,0.08652484860757291
112,-2.0126535988267733,0.0,0.38378884838187516
113,0.32268045449017524,0.0,1.3347307577271426
114,6.819954975603497,1.0,2.871791188614668
115,-0.04325970045297464,0.0,-0.3130077315757537
116,-0.5442687502227915,0.0,0.12355262918532725
117,2.9389559123480726,0.0,1.5477291028255866
118,2.9247683261264745,1.0,1.0921108232027648
119,-0.7204712569081494,0.0,1.0033975572213907
120,3.093710393055975,1.0,2.0876717808262653
121,-1.8242335141062942,0.0,0.08864979057352633
122,2.6676174260197176,1.0,-0.12457809594023028
123,1.9480938298407786,0.0,0.2383846452550063
124,1.490292482068639,0.0,1.1966614601200112
125,-0.08788600514980127,0.0,-0.46484257027188
126,2.6385305286364877,1.0,0.06332728870761328
127,1.8810119060881956,1.0,1.4484946248806814
128,3.5829128428681947,1.0,1.5506928143980163
129,-0.3366882191361958,0.0,-0.13207671471324264
130,3.5127298815930077,1.0,0.6743548051845267
131,-0.676493566291648,0.0,-0.584889332459948
132,-1.3277567247160602,0.0,-0.9292471979014248
133,2.4472836707116152,1.0,1.5984164196096815
134,4.5164789468665445,1.0,-0.15590785559729992
135,-2.31490877733319,0.0,-1.7115830531175702
136,3.887272589999577,1.0,1.358598596361391
137,0.9265583264320465,0.0,2.1324867288289617
138,4.239586605423897,1.0,3.921333609866563
139,0.5925778810432147,1.0,-0.7728640480783795
140,1.77490015772469,0.0,0.5398129189913056
141,2.3582992517755366,1.0,1.7431731800991406
142,3.3994648285576288,1.0,2.1637445310773096
143,3.7281449914316105,1.0,2.4537261342634507
144,-0.6737077546317842,0.0,-0.22013056376799153
145,-0.4261602860091053,0.0,-0.25227004044698087
146,5.090685448314099,1.0,1.2100371394083975
147,2.693205268716728,1.0,1.6802883822852719
148,-0.8988574616016964,1.0,-0.7569675522430628
149,-1.3167200834487143,0.0,-0.564484658307677
150,0.7047382383577849,0.0,-1.163235822180662
151,0.5376753768561916,0.0,-0.021175774300496716
152,2.3790685641310314,1.0,1.5310716826144584
153,-1.3165556337712707,0.0,-0.3664962494470602
154,2.0694883352440905,0.0,0.8604754069049109
155,2.499468717538666,1.0,0.9534027004659331
156,1.8031690748984712,0.0,1.490533097267343
