,0,1,2,3,4,5,6,7,8,9,10,11
0,-16.101780405380108,1.0,-0.07059988905898676,0.7256964589267555,-0.8251783491206838,-1.318980373899991,-0.12335144281099458,-0.8753900544717796,-0.24558680492824783,-0.0157246326253406,0.3700451088069905,0.03985584618000375
1,126.59425306137527,1.0,1.78576190373655,2.6948751996987292,1.6103237299837654,3.369957304594481,1.842525257277466,3.9019225659490897,2.4009703315772777,2.372519169756734,2.3478049989419114,2.1904350239104224
2,-1.1768400359802937,1.0,0.39766157345428743,0.14682161768044705,-0.14513632186340825,0.5274503872889683,0.11183261031608278,-0.2793206913708196,-1.2841862485943238,0.08644261175970927,-0.24638474126183346,0.05962894476220977
3,23.6970098811968,0.0,0.8476755766207275,0.9629929965744845,0.2762966828599074,0.975947981902622,0.9114247731006336,0.2936718956737089,1.2509267739490908,1.2226098337217286,0.37861251213067554,0.878515300487094
4,45.70969104128521,1.0,0.09955439114981306,1.2181811653691106,1.4521362569110412,1.6174831578129014,0.9488685955435636,1.7132431489738622,0.21408881327744672,-0.10015120828647191,-0.298370381701565,0.6608198931602693
5,-54.21033046989623,1.0,-1.7734248859782094,-1.0813735592136067,-1.0333382330214036,-0.7851358241630739,-1.370746168684371,-1.7721986488781278,-2.7708123217827745,-1.5750788268623641,-1.4010199884070693,-1.4895202330295283
6,41.57440551742322,0.0,0.7993951894195117,0.08680063860210466,0.6581694648675744,1.301322240804162,1.0267300868346774,1.0700501826611541,0.05897407427151447,1.1689272090490561,1.6462606182160495,0.708803545654117
7,-31.16409688925298,0.0,-0.8384459711281048,-0.654765849059937,-1.6223748597165244,-0.32559979827041297,-0.7147813300110525,-0.9925112048241452,-0.33591532584873907,-1.2166016505071118,-0.4449128864451243,-0.8892847546928905
8,10.957082857247192,1.0,0.3217632737898664,0.7050576270159794,0.08118465381424879,1.0429460532445503,0.5146279781619757,0.8247943525661466,-0.6063734008246524,0.4600083266364163,-1.2630030277056405,0.41345719479218335
9,-28.7209176658967,1.0,-0.3966763062818269,-0.24747769034384448,-1.1016716797519053,-1.9063146753876132,-0.39086438461815026,-0.8341817882065037,0.9730631815362535,-0.3273058859639368,-0.19818806991127402,-0.308279296395625
10,32.820871961481785,0.0,0.44059406211847846,0.5027479101479937,0.7222553670656415,1.165006527490226,0.4781835473808808,0.14657673312425656,1.0469716717188395,0.8795212516569443,1.3983368999042043,0.5819595221046441
11,-45.1190463909026,0.0,-1.03266726805271,-0.8943851429242138,-0.5733533002276093,-1.4204129309173978,-1.222416379296476,-0.22901068526029,-1.091396994658853,-1.3685215912294735,-2.032949763596721,-1.0260915743367158
12,54.851858421575656,1.0,1.2978413200505179,0.9864164569871466,1.4160547970591684,0.7080122674090289,0.7987750322843975,1.5367765222234673,1.8308436229391498,1.0044651561958733,1.360616133989518,0.9085600709635823
13,12.227867117181967,0.0,0.45139251660787616,-0.25272476670080996,-0.7949844426479916,0.18395444151803908,0.47676832940276,1.5024931757580924,-0.9069463893864363,0.42450375759114184,0.24477336525856203,0.17192805139670428
